target,hull_energy,rxn,dG_rxn,temperature,c1,c2,gamma_obs,gamma_opt
Cd1In2O4,0,CdCO3 + In2O3 -> CO2 + CdIn2O4,-0.12905208,1123,-0.12905208,0,-0.092948385,-0.092948385
Cd1In2O4,0,CdO + In2O3 -> CdIn2O4,-0.103826861,1073,-0.103826861,0,-0.07478019,-0.086445098
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.103303378,1553,-0.023991077,0.008849686,-0.027366598,-0.036995536
Ca1O3Zr1,0,Ca(HO)2 + ZrO2 -> H2O + CaZrO3,-0.043329072,1073,-0.017674879,0.005264042,-0.015321098,-0.038165788
Ca1O3Zr1,0,CaO + ZrO2 -> CaZrO3,-0.092836657,1473,-0.044791332,0.009408403,-0.037238761,-0.037238761
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.125799037,1673,-0.02061453,0.018326349,-0.026381638,-0.036631154
Ca1O3Zr1,0,CaO + ZrO2 -> CaZrO3,-0.088324185,1273,-0.046395116,0.007900792,-0.037846824,-0.037846824
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.173750406,1923,-0.013424574,0.03848525,-0.02429787,-0.035871076
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.060908481,1323,-0.025428741,0.006816925,-0.022027666,-0.037694809
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.16405339,1873,-0.014877814,0.034412806,-0.024717659,-0.036023091
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.074572833,1398,-0.028306093,0.007282511,-0.025678457,-0.037466785
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.154431708,1823,-0.016320088,0.030370196,-0.025134874,-0.036174651
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.144844967,1773,-0.017757575,0.026339761,-0.025551527,-0.036326667
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.1070258,1573,-0.023432122,0.010419089,-0.027203129,-0.03693473
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.135304092,1723,-0.019188509,0.022326799,-0.025966875,-0.036478683
Ca1O3Zr1,0,CaCO3 + ZrO2 -> CO2 + CaZrO3,-0.079207476,1423,-0.027610025,0.007437706,-0.025978089,-0.037390777
Nb2O6Sn1,0,SnO + Nb2O5 -> Nb2SnO6,-0.142095539,1073,1.798191578,1.940287117,1.530602707,0.363480908
Nb2O7Sn2,0.086500162,SnO + 0.5 Nb2O5 -> 0.5 Nb2Sn2O7,0.115854903,1073,2.05614202,1.940287117,1.716388764,0.782178818
Cu2In2O5,0.045580354,CuO + 0.5 In2O3 -> 0.5 In2Cu2O5,-0.012008666,1323,0.060008706,0.072527505,0.052103417,-0.065351308
Cu1In1O2,0.005296762,Cu2O + In2O3 -> 2 InCuO2,-0.068356093,1423,0.080200196,0.148556289,0.075792215,-0.006087039
Al4Bi2O9,0,Al2O3 + 0.5 Bi2O3 -> 0.5 Al4Bi2O9,-0.070657818,1073,-0.070657818,0,-0.050890541,-0.050890541
Al4Bi2O9,0,Al2O3 + 0.5 Bi2O3 -> 0.5 Al4Bi2O9,-0.07892843,1273,-0.07892843,0,-0.05684736,-0.05684736
Al1Bi1O3,0.053335064,Al2O3 + Bi2O3 -> 2 AlBiO3,0.025296439,1073,0.095954257,0.035328909,0.067801467,0.059162258
Ca1Cu1O2,0.015604197,CuO + Ca2CuO3 -> 2 CaCuO2,0.003320885,1073,0.056865248,0.060354119,0.049359866,0.016265441
Ca1Cu1O2,0.015604197,CuO + CaCO3 -> CO2 + CaCuO2,-0.009125525,1273,0.019275961,0.019579424,0.01486206,0.009061432
Ca2Cu1O3,0.001753908,0.5 CuO + CaCO3 -> CO2 + 0.5 Ca2CuO3,0.010504798,1173,0.025930813,0.012855013,0.019829237,0.007510297
Ca2Cu1O3,0.001753908,CaO + 0.5 CuO -> 0.5 Ca2CuO3,-0.030468445,1073,0.009548554,0.028591332,0.008537279,0.008537279
Ca2Cu1O3,0.001753908,0.5 CuO + CaCO3 -> CO2 + 0.5 Ca2CuO3,-0.001025025,1223,0.020870818,0.018246536,0.016668344,0.003184505
Ca2Cu1O3,0.001753908,0.5 CuO + CaCO3 -> CO2 + 0.5 Ca2CuO3,-0.012620509,1273,0.015780977,0.021517572,0.012887053,-0.001148353
Ca2Cu1O3,0.001753908,0.5 CuO + CaCO3 -> CO2 + 0.5 Ca2CuO3,0.008223838,1183,0.02493018,0.013921951,0.019204225,0.00665199
Ca2Cu1O3,0.001753908,0.5 CuO + CaCO3 -> CO2 + 0.5 Ca2CuO3,0.005949343,1193,0.023932485,0.014985952,0.018581066,0.005796358
Ca1Cu2O3,0.031314936,CuO + 0.5 CaCO3 -> 0.5 CO2 + 0.5 CaCu2O3,-0.019795037,1293,0.011187044,0.01561298,0.007517683,0.007517683
Gd2O7Ru2,0.016515275,Gd2O3 + 2 RuO2 -> Gd2Ru2O7,-0.061728461,1423,-0.014541601,0.009463912,-0.015300205,-0.015300205
Fe1Na1O2,0,Na2O + Fe2O3 -> 2 NaFeO2,-0.187896549,1073,0.01188823,0.143719039,0.017123381,-0.001965236
Fe1Na1O2,0,Na2O2 + Fe2O3 -> 2 NaFeO2 + 0.5 O2,-0.145272196,773,-0.023626463,0.071865959,-0.016180133,0.001734222
Fe1Na1O2,0,Fe2O3 + Na2CO3 -> CO2 + 2 NaFeO2,-0.000830896,1043,0.020282203,0.008445239,0.01362637,-0.001615734
Fe1Na1O2,0,NaHO + 0.5 Fe2O3 -> 0.5 H2O + NaFeO2,0.006084059,473,0.007068326,0.000393707,0.005045122,-0.025679296
Fe1Na1O2,0,Na2O2 + 0.6667 Fe3O4 -> 2 NaFeO2 + 0.3333 O2,-0.23768748,923,-0.005495984,0.269921722,0.034775906,-0.0001717
Fe1Na1O2,0,Fe2O3 + Na2CO3 -> CO2 + 2 NaFeO2,-0.017359534,1173,0.019818791,0.01487133,0.012545637,-0.001793977
Fe1Na1O2,0,Fe2O3 + Na2CO3 -> CO2 + 2 NaFeO2,0.059843236,573,0.059843236,0,0.043101453,-0.022935977
Cd1Fe2O4,0,Fe2O3 + CdCO3 -> Cd(FeO2)2 + CO2,-0.095649377,1073,-0.095649377,0,-0.068890444,-0.068890444
Cd1Fe2O4,0,Fe2O3 + CdO -> Cd(FeO2)2,-0.087255389,1423,-0.087255389,0,-0.062844764,-0.112293754
Cd1Fe2O4,0,Fe2O3 + CdO -> Cd(FeO2)2,-0.079438332,1273,-0.079438332,0,-0.057214612,-0.093569581
Cd1Fe2O4,0,Fe2O3 + CdO -> Cd(FeO2)2,-0.089861075,1473,-0.089861075,0,-0.064721481,-0.118593093
Cd1Fe2O4,0,Fe2O3 + CdCO3 -> Cd(FeO2)2 + CO2,-0.147212934,1373,-0.147212934,0,-0.106028547,-0.106028547
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.017580689,1473,0.045471272,0.009296861,0.030933225,0.030933225
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.018069689,1373,0.044333657,0.008754656,0.030219838,0.030219838
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.01880319,1223,0.042627235,0.007941348,0.029149758,0.012984713
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.019537425,1073,0.040919107,0.007127227,0.028078608,0.01395518
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.01885209,1213,0.042513474,0.007887128,0.02907842,0.0130504
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.021248193,723,0.036939162,0.005230323,0.025582826,0.023912547
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.021003693,773,0.037507969,0.005501425,0.025939519,0.018824881
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.01855869,1273,0.043196043,0.008212451,0.029506452,0.013867083
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.019634491,1053,0.04069329,0.0070196,0.027937001,0.01408316
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.019047691,1173,0.042058428,0.007670246,0.028793065,0.013307197
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.021492694,673,0.036370354,0.00495922,0.025226132,0.025226132
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.017091688,1573,0.046608887,0.009839066,0.031646611,0.031646611
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.020025692,973,0.039783198,0.006585836,0.027366292,0.014607276
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.016602688,1673,0.047746502,0.010381271,0.032359998,0.032359998
O3Ti1Zn1,0.028187833,TiO2 + ZnO -> TiZnO3,0.019781192,1023,0.040352006,0.006856938,0.027722985,0.014280033
O4Ti1Zn2,0.029668901,ZnO + 0.5 TiO2 -> 0.5 TiZn2O4,0.015163801,1073,0.036545483,0.014254455,0.02692247,-0.04157662
O4Ti1Zn2,0.029668901,ZnO + 0.5 TiO2 -> 0.5 TiZn2O4,0.013474326,1223,0.037298371,0.015882697,0.027533378,-0.052579703
O4Ti1Zn2,0.029668901,ZnO + 0.5 TiO2 -> 0.5 TiZn2O4,0.009234043,1600,0.039187988,0.019969297,0.029066647,-0.06677996
O4Ti1Zn2,0.029668901,ZnO + 0.5 TiO2 -> 0.5 TiZn2O4,0.011223944,1423,0.03830122,0.018051517,0.028347107,-0.061475958
O4Ti1Zn2,0.029668901,ZnO + 0.5 TiO2 -> 0.5 TiZn2O4,0.016287304,973,0.036044811,0.013171671,0.026516216,-0.034301394
O4Sn1W1,0.051863852,WO3 + SnO -> SnWO4,-0.059995187,998,0.656151764,0.718643313,0.560196715,0.184018037
O4Sn1W1,0.051863852,WO3 + SnO -> SnWO4,-0.054536554,873,0.696842851,0.751379405,0.593081484,0.198263256
O4Sn1W1,0.051863852,WO3 + SnO -> SnWO4,-0.063270367,1073,0.631661524,0.701681048,0.541172973,0.175447574
O5Sn2W1,0.031548003,WO3 + 2 SnO -> Sn2WO5,-0.07673294,813,0.691666849,0.768399789,0.591419128,0.287846189
O6Sn3W1,0.038670059,WO3 + 3 SnO -> Sn3WO6,-0.057898119,813,0.71050167,0.768399789,0.604984707,0.351067754
K2O5Zr2,0.014598481,ZrO2 + 0.5 K2CO3 -> 0.5 K2Zr2O5 + 0.5 CO2,0.039102037,1123,0.039102037,0,0.028162826,0.028162826
K4O12Zr5,0,2.5 ZrO2 + K2CO3 -> CO2 + 0.5 K4Zr5O12,0.020191794,1073,0.020191794,0,0.014542924,0.014542924
K2O3Zr1,0,ZrO2 + K2CO3 -> CO2 + K2ZrO3,0.061323374,1173,0.061323374,0,0.044167506,-0.00429845
Ba3O8P2,0,BaCO3 + 0.3333 P2O5 -> CO2 + 0.3333 Ba3(PO4)2,-0.282655311,1423,0.057885574,0.218963648,0.049007182,-0.06087338
Ge2Ho2O7,0,GeO2 + 0.5 Ho2O3 -> 0.5 Ho2Ge2O7,-0.134716639,1073,-0.134716639,0,-0.097028224,-0.097028224
O4Sn1Sr2,0,SnO2 + 2 SrCO3 -> Sr2SnO4 + 2 CO2,-0.064159579,1473,0.028342016,0.040371937,0.017055255,-0.041296451
O4Sn1Sr2,0,SnO2 + 2 SrCO3 -> Sr2SnO4 + 2 CO2,-0.058698391,1450,0.029275895,0.040281843,0.018419793,-0.040323468
O4Sn1Sr2,0,SnO2 + 2 SrCO3 -> Sr2SnO4 + 2 CO2,0.028932756,1073,0.044239552,0.007653398,0.031579588,-0.024585316
O4Sn1Sr2,0,SnO2 + 2 SrCO3 -> Sr2SnO4 + 2 CO2,-0.112050836,1673,0.020140752,0.041150283,0.005079235,-0.049766039
O4Sn1Sr2,0,SnO2 + 2 SrCO3 -> Sr2SnO4 + 2 CO2,-0.087976591,1573,0.024265499,0.04076111,0.011101167,-0.045519836
O3Sn1Sr1,0,SnO2 + SrCO3 -> CO2 + SrSnO3,0.061161501,673,0.061161501,0,0.04405092,-0.022747768
O3Sn1Sr1,0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.015306795,1073,-0.015306795,0,-0.011024556,-0.023496332
O3Sn1Sr1,0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.072961007,1373,-0.021761521,0,-0.023783505,-0.023783505
O3Sn1Sr1,0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.132191587,1673,-0.014207176,0.030702167,-0.020332047,-0.020332047
O3Sn1Sr1,0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.092501594,1473,-0.019272397,0.007235521,-0.023456034,-0.023456034
O3Sn1Sr1,0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.122185408,1623,-0.015485435,0.024784009,-0.021120912,-0.021120912
O3Sn1Sr1,0,SnO2 + SrCO3 -> CO2 + SrSnO3,-0.128196597,1653,-0.014717411,0.028339507,-0.02064689,-0.02064689
O7Sn2Sr3,0.002871354,SnO2 + 1.5 SrCO3 -> 1.5 CO2 + 0.5 Sr3Sn2O7,-0.129319936,1723,0.01292253,0.045887162,-0.000386479,-0.009880367
O6Sr1Ta2,0,Ta2O5 + SrCO3 -> CO2 + SrTa2O6,-0.173401066,1473,0.001838685,0.102363599,0.002203613,0.002203613
O11Sr6Ta2,0.146060509,Ta2O5 + 6 SrCO3 -> Sr6Ta2O11 + 6 CO2,-0.067619003,1673,0.145491711,0.219142982,0.132339688,0.118334868
O11Sr6Ta2,0.146060509,Ta2O5 + 6 SrCO3 -> Sr6Ta2O11 + 6 CO2,-0.016867998,1473,0.158371753,0.194880891,0.140827585,0.125969456
O11Sr6Ta2,0.146060509,Ta2O5 + 6 SrCO3 -> Sr6Ta2O11 + 6 CO2,-0.093410659,1773,0.138937452,0.231447512,0.128014171,0.114468203
O11Sr6Ta2,0.146060509,Ta2O5 + 6 SrCO3 -> Sr6Ta2O11 + 6 CO2,-0.080473301,1723,0.142225982,0.225277934,0.130185069,0.116406952
O11Sr6Ta2,0.146060509,Ta2O5 + 6 SrCO3 -> Sr6Ta2O11 + 6 CO2,-0.042107932,1573,0.151968947,0.206955422,0.136610209,0.122167314
O7Sr2Ta2,0,Ta2O5 + 2 SrCO3 -> Sr2Ta2O7 + 2 CO2,-0.156590772,1373,0.002948536,0.084135273,0.000390354,0.000390354
O7Sr2Ta2,0,Ta2O5 + 2 SrCO3 -> Sr2Ta2O7 + 2 CO2,-0.232348111,1773,-0.016539097,0.136921663,-0.007790976,-0.007790976
O7Sr2Ta2,0,Ta2O5 + 2 SrCO3 -> Sr2Ta2O7 + 2 CO2,-0.194076879,1573,-0.006680783,0.110281299,-0.003642948,-0.003642948
O7Sr2Ta2,0,Ta2O5 + 2 SrCO3 -> Sr2Ta2O7 + 2 CO2,-0.213110714,1673,-0.011580254,0.123537397,-0.00570209,-0.00570209
O15Sr5Ta4,0,2 Ta2O5 + 5 SrCO3 -> Sr5Ta4O15 + 5 CO2,-0.152455829,1473,0.022783922,0.122461788,0.022911879,0.022911879
O15Sr5Ta4,0,2 Ta2O5 + 5 SrCO3 -> Sr5Ta4O15 + 5 CO2,-0.074907911,1073,0.043689906,0.090217018,0.037920459,0.020703948
Ba1Ge1O3,0,GeO2 + BaCO3 -> CO2 + BaGeO3,-0.129717019,1423,-0.010957739,0.058941816,-0.010214072,-0.010214072
Ba1Ge4O9,0,BaCO3 + 4 GeO2 -> CO2 + BaGe4O9,-0.126475989,1503,0.018272473,0.090816045,0.015639144,0.015639144
Ca1In2O4,0,In2O3 + CaO -> CaIn2O4,-0.073982662,1673,-0.053768931,0,-0.041928356,-0.041928356
Ca1In2O4,0,In2O3 + CaCO3 -> CO2 + CaIn2O4,-0.009936559,1073,-0.009936559,0,-0.007156701,-0.036668966
Ca1In2O4,0,In2O3 + CaCO3 -> CO2 + CaIn2O4,-0.049035384,1327,-0.035492155,0,-0.027708094,-0.049145193
Bi1O4Ta1,0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.144419175,973,-0.000925713,0.101115851,0.004892128,0.004892128
Bi1O4Ta1,0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.16337045,1233,0.000194468,0.121400075,0.008194334,0.008194334
Bi1O4Ta1,0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.151697194,1073,-0.00049552,0.108132149,0.005943873,0.005943873
Bi1O4Ta1,0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.155352603,1123,-0.000279455,0.112286919,0.006648591,0.006648591
Bi1O4Ta1,0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.191797364,1623,0.001874738,0.153710353,0.013674695,0.013674695
Bi1O4Ta1,0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.167014926,1283,0.000409887,0.125542418,0.008896944,0.008896944
Bi1O4Ta1,0,Ta2O5 + Bi2O3 -> 2 TaBiO4,-0.188152888,1573,0.001659319,0.149568009,0.012972085,0.012972085
Bi1O19Ta7,0,Bi2O3 + 7 Ta2O5 -> 2 Ta7BiO19,-0.104564056,1273,0.062088778,0.151708966,0.06076316,-0.048696538
Bi1O19Ta7,0,Bi2O3 + 7 Ta2O5 -> 2 Ta7BiO19,-0.117989964,1473,0.064102452,0.162722114,0.062848902,-0.056033164
Bi3O7Ta1,0.160562005,Ta2O5 + 3 Bi2O3 -> 2 TaBi3O7,0.067535285,1073,0.522659666,0.447213199,0.42946098,0.277684221
Bi3O7Ta1,0.160562005,Ta2O5 + 3 Bi2O3 -> 2 TaBi3O7,0.01680803,1173,0.175805109,0.151072125,0.143700645,0.092981377
Cd1O2Zn1,0.053801888,CdO + ZnO -> ZnCdO2,-0.012294573,1073,0.01206375,0.016238882,0.009373428,-0.015932975
O4Th1U1,0.048347645,ThO2 + UO2 -> ThUO4,-0.068942173,1073,0.578291504,0.647233677,0.495056953,0.223817634
Mo2Na2O7,0,Na2CO3 + 2 MoO3 -> CO2 + Na2Mo2O7,-0.12423833,823,0.002012536,0.039284035,-0.007558511,-0.022176641
Mo2Na2O7,0,Na2CO3 + 2 MoO3 -> CO2 + Na2Mo2O7,-0.146431802,1023,0.009134355,0.053063896,-0.003217577,-0.023479017
Mo2Na2O7,0,Na2CO3 + 2 MoO3 -> CO2 + Na2Mo2O7,-0.151987472,1073,0.010917401,0.056513643,-0.002130707,-0.023804856
Mo1Na2O4,0,Na2CO3 + MoO3 -> CO2 + Na2MoO4,-0.133613444,873,-0.0038024,0.03437287,-0.01368454,-0.046232085
Mo1Na2O4,0,Na2CO3 + MoO3 -> CO2 + Na2MoO4,-0.155566157,1023,-0.009134355,0.035313118,-0.019894508,-0.044963183
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.032592284,973,0.016300508,0.025999446,0.011269268,0.011269268
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.038922067,1153,0.021170016,0.034756434,0.015452371,0.015452371
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.037163794,1103,0.019817375,0.03214264,0.014239678,0.014239678
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.043141922,1273,0.024416355,0.041029538,0.018362834,0.018362834
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.038394585,1138,0.020764224,0.033972296,0.015088563,0.015088563
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.092469916,1098,0.049205278,0.079703152,0.035296023,0.035296023
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.037867103,1123,0.020358432,0.033188158,0.014724756,0.014724756
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.036812139,1093,0.019546847,0.031619881,0.01399714,0.01399714
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.041383649,1223,0.023063714,0.038415744,0.017150141,0.017150141
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.037510174,1113,0.020083846,0.032657557,0.014478579,0.014478579
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.030834011,923,0.014947867,0.027379364,0.011173858,0.011173858
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.058966381,1723,0.036590125,0.064553678,0.02927707,0.02927707
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.046834296,1378,0.027256901,0.046518504,0.020909489,0.020909489
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.050175015,1473,0.029826919,0.051484711,0.023213606,0.023213606
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.034350557,1023,0.01765315,0.027960571,0.01229937,0.01229937
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.022042645,673,0.008184662,0.034392746,0.010728645,0.004685464
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.034702211,1033,0.017923678,0.028483329,0.012541908,0.012541908
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.029075737,873,0.013595226,0.028759388,0.011078479,0.011078479
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.039625376,1173,0.021711073,0.035801951,0.015937448,0.015937448
Bi1Fe1O3,0.001632503,Bi2O3 + Fe2O3 -> 2 FeBiO3,-0.025553916,773,0.010885886,0.031550126,0.01089486,0.008218086
Bi2Fe4O9,0.011661154,Bi2O3 + 2 Fe2O3 -> Fe4Bi2O9,-0.061336449,1173,-0.021711073,0.006395405,-0.020124648,-0.019700236
Bi2Fe4O9,0.011661154,Bi2O3 + 2 Fe2O3 -> Fe4Bi2O9,-0.039550717,823,-0.012238527,0.012454095,-0.009656756,-0.010629481
Mo4Nd2O15,0,Nd2O3 + 4 MoO3 -> Nd2Mo4O15,-0.181253703,983,-0.003347886,0.071752971,-0.010517914,-0.019560594
Mo1Nd2O6,0,MoO3 + Nd2O3 -> Nd2MoO6,-0.19708458,1673,0.017912901,0.130532661,0.015363863,-0.044875783
Mo1Nd2O6,0,MoO3 + Nd2O3 -> Nd2MoO6,-0.191403339,1473,0.013813337,0.123186673,0.011905358,-0.045913486
Mo3Nd2O12,0,MoO3 + 0.3333 Nd2O3 -> 0.3333 Nd2(MoO4)3,-0.17379238,873,0.002081879,0.0975085,0.000919999,0.002894518
Mo3Nd2O12,0,MoO3 + 0.3333 Nd2O3 -> 0.3333 Nd2(MoO4)3,-0.180911326,1073,0.004736404,0.099933806,0.001962279,0.005033562
Mo10Nd6O39,0.005629667,MoO3 + 0.3 Nd2O3 -> 0.1 Nd6Mo10O39,-0.181970733,1073,0.003676996,0.091067989,-0.001281055,0.019092612
Fe1Lu1O3,0.013801381,Fe2O3 + Lu2O3 -> 2 LuFeO3,-0.052528615,1473,-0.041629433,0,-0.031709587,-0.031709587
Fe1Lu1O3,0.013801381,Fe2O3 + Lu2O3 -> 2 LuFeO3,-0.068288237,1823,-0.04047487,0,-0.033557233,-0.033557233
Fe1Lu1O3,0.013801381,Fe2O3 + Lu2O3 -> 2 LuFeO3,-0.061540867,1673,-0.040969188,0,-0.032766176,-0.032766176
Fe2Lu1O4,0.045695262,Fe2O3 + 0.5 Lu2O3 -> Lu(FeO2)2 + 0.25 O2,0.014115079,1893,0.085561994,0.035723458,0.060301936,0.038593064
Fe2Lu1O4,0.045695262,Fe2O3 + 0.5 Lu2O3 -> Lu(FeO2)2 + 0.25 O2,0.100278992,1073,0.134796611,0.017258809,0.096446565,0.096446565
Fe5Lu3O12,0.060290208,Fe2O3 + 0.6 Lu2O3 -> 0.4 Lu3Fe5O12,-0.010899182,1473,0.041629433,0.021011446,0.027540795,0.027540795
Gd1O3Sc1,0.011744572,Sc2O3 + Gd2O3 -> 2 GdScO3,-0.016377896,1673,-0.016377896,0,-0.011796005,-0.011796005
Gd1O3Sc1,0.011744572,Sc2O3 + Gd2O3 -> 2 GdScO3,-0.002932222,873,-0.002932222,0,-0.002111902,-0.002111902
Bi1Nb1O4,0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.11810602,1423,-0.026906184,0.005154853,-0.032382828,-0.034360456
Bi1Nb1O4,0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.114305657,1323,-0.027195893,0.003202867,-0.032489708,-0.03389027
Bi1Nb1O4,0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.101004388,973,-0.028209872,0.00186366,-0.031327137,-0.03102413
Bi1Nb1O4,0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.112785512,1283,-0.027311776,0.002422073,-0.032532461,-0.033702195
Bi1Nb1O4,0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.10479905,1073,-0.027920598,0,-0.032287065,-0.032714098
Bi1Nb1O4,0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.110885331,1233,-0.02745663,0.00144608,-0.032585901,-0.033467102
Bi1Nb1O4,0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.106704932,1123,-0.027775309,0,-0.032507328,-0.032949897
Bi1Nb1O4,0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.125706745,1623,-0.026326767,0.009058825,-0.032169066,-0.035300829
Bi1Nb1O4,0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.110505295,1223,-0.027485601,0.001250881,-0.032596589,-0.033420083
Bi1Nb1O4,0,Nb2O5 + Bi2O3 -> 2 NbBiO4,-0.116205839,1373,-0.027051038,0.00417886,-0.032436268,-0.034125363
Bi3Nb1O7,0.022626788,Bi2O3 + 0.3333 Nb2O5 -> 0.6667 NbBi3O7,-0.055483092,1073,0.049315958,0.069866033,0.038464884,0.021359072
Bi3Nb1O7,0.022626788,Bi2O3 + 0.3333 Nb2O5 -> 0.6667 NbBi3O7,-0.063538952,1273,0.048866524,0.073576117,0.037974261,0.013990711
Bi3Nb1O7,0.022626788,Bi2O3 + 0.3333 Nb2O5 -> 0.6667 NbBi3O7,-0.043414397,773,0.049989266,0.073814324,0.041859434,0.032385834
Bi3Nb1O7,0.022626788,Bi2O3 + 0.3333 Nb2O5 -> 0.6667 NbBi3O7,-0.051464219,973,0.049540169,0.068682236,0.038896265,0.025024049
Bi5Nb3O15,0.017112641,Bi2O3 + 0.6 Nb2O5 -> 0.4 Nb3(BiO3)5,-0.085064729,1273,0.027340747,0.045630253,0.014652396,0.014652396
Bi5Nb3O15,0.017112641,Bi2O3 + 0.6 Nb2O5 -> 0.4 Nb3(BiO3)5,-0.0891548,1373,0.027051038,0.047735993,0.014430862,0.014430862
Al5Li1O8,0,0.5 Li2CO3 + 2.5 Al2O3 -> LiAl5O8 + 0.5 CO2,-0.020711261,900,0.031960652,0.040998293,0.026145793,0.026145793
Al5Li1O8,0,0.5 Li2CO3 + 2.5 Al2O3 -> LiAl5O8 + 0.5 CO2,-0.038567216,1473,0.096845792,0.116788449,0.080975533,0.080975533
Al5Li1O8,0,0.5 Li2CO3 + 2.5 Al2O3 -> LiAl5O8 + 0.5 CO2,-0.02839545,1150,0.060076654,0.070777683,0.049056394,0.049056394
Al1Li1O2,0,Li2CO3 + Al2O3 -> CO2 + 2 LiAlO2,-0.106192141,1273,-0.073978336,0,-0.058384777,-0.067064529
